bug_id,pr_number,title,author,created,closed,labels
8253066,137,8253066: typo in Stream.mapMulti,stuart-marks,2020-09-11,2020-09-11,integrated|core-libs
8223187,138,8223187: Remove setLocale() call in jpackage native launcher,sashamatveev,2020-09-12,2020-09-14,integrated|core-libs
8230652,141,JDK-8230652: Improve verbose output,andyherrick,2020-09-12,2020-09-21,integrated|core-libs
8252593,142,8252593: [TESTBUG] serviceability/jvmti/GetLocalVariable/GetLocalWithoutSuspendTest.java failed with JVMTI_ERROR_INVALID_SLOT,reinrich,2020-09-12,2020-09-17,integrated|serviceability
8247909,143,8247909: Improve PrimitiveConversions::cast using C++14,kimbarrett,2020-09-13,2020-09-15,integrated|hotspot
8251358,146,8251358: Clean up Access configuration after Shenandoah barrier change,adityamandaleeka,2020-09-14,2020-09-29,integrated|hotspot-gc|shenandoah
8253084,147,8253084: Zero VM is broken after JDK-8252689,DamonFool,2020-09-14,2020-09-14,integrated|hotspot-runtime
8252882,148,8252882: Clean up jdk.javadoc and the related parts of jdk.compiler,pavelrappo,2020-09-14,2020-09-14,integrated|javadoc|compiler
8253016,149,8253016: Box.Filler components should be unfocusable by default,prsadhuk,2020-09-14,2020-09-16,integrated|swing
8253089,150,8253089: Windows (MSVC 2017) build fails after JDK-8243208,shipilev,2020-09-14,2020-09-15,integrated|hotspot-runtime
8238761,151,8238761: Asynchronous handshakes,robehn,2020-09-14,2020-09-29,integrated|serviceability|hotspot
8250855,153,8250855: Address reliance on default constructors in the Java 2D APIs,c-cleary,2020-09-14,2020-09-24,integrated|2d
8253015,154,8253015: Aarch64: Move linux code out from generic CPU feature detection,AntonKozlov,2020-09-14,2020-09-28,integrated|hotspot
8202473,155,8202473: A type variable with multiple bounds does not correctly place type annotation,raphw,2020-09-14,2020-09-17,integrated|core-libs
8252730,156,8252730: jlink does not create reproducible builds on different servers,igraves,2020-09-14,2020-09-26,integrated|core-libs
8253098,158,8253098: Archived full module graph should be disabled if CDS heap cannot be mapped,iklam,2020-09-14,2020-09-15,integrated|hotspot-runtime
8220483,159,8220483: Calendar.setTime(Date date) throws NPE with Date date = null,naotoj,2020-09-14,2020-09-15,integrated|core-libs|i18n
8253034,161,8253034: Update symbol generation to accomodate Git as the SCM,jddarcy,2020-09-14,2020-09-15,integrated|build|compiler
8253253,162,8253253: Binutils tar ball extension update to gz,junyuanz1,2020-09-15,2020-09-21,integrated|build
8081833,163,8081833: Clean up JVMFlag getter/setter code,iklam,2020-09-15,2020-09-22,integrated|hotspot
,164,8250668 : Clean up method_oop names in adlc,JohnTortugo,2020-09-15,2020-09-16,integrated|hotspot
8253147,165,8253147: The javax/swing/JPopupMenu/7154841/bug7154841.java fail on big screens,mrserb,2020-09-15,2020-09-15,integrated|awt|swing
8253148,166,8253148: Fix terminology in align_down comment,kimbarrett,2020-09-15,2020-09-15,integrated|hotspot
8253146,167,8253146: C2: Purge unused MachCallNode::_arg_size field,shipilev,2020-09-15,2020-09-16,integrated|hotspot-compiler
8253155,168,8253155: Minor cleanups and Javadoc fixes for LdapDnsProvider of java.naming,RealCLanger,2020-09-15,2020-09-15,integrated|core-libs
8249451,169,8249451: Unconditional exceptions clearing logic in compiler code should honor Async Exceptions.,jamsheedcm,2020-09-15,2020-09-18,integrated|hotspot-runtime|hotspot-compiler
8245309,170,8245309: Re-examine use of ThreadLocalCoders in sun.net.www.ParseUtil,FrauBoes,2020-09-15,2020-09-16,integrated|net
8216497,171,8216497: javadoc should auto-link to platform classes,hns,2020-09-15,2020-10-07,integrated|build|core-libs|javadoc|compiler
8252518,172,8252518: cache result of CompilerToVM.getComponentType,dougxc,2020-09-15,2020-09-22,integrated|hotspot-compiler
8232856,173,8232856: jshell crashes when pressing up arrow after /!,lahodaj,2020-09-15,2020-11-05,integrated|kulla
8250859,174,8250859: Address reliance on default constructors in the Accessibility APIs,c-cleary,2020-09-15,2020-09-24,integrated|2d
8253162,175,8253162: Make frame::oops_do const,stefank,2020-09-15,2020-09-16,integrated|hotspot
8252696,176,8252696: Loop unswitching may cause out of bound array load to be executed,rwestrel,2020-09-15,2020-09-23,integrated|hotspot-compiler
8240556,177,8240556: Abort concurrent mark after effective eager reclamation of humongous objects,tschatzl,2020-09-15,2020-09-25,integrated|hotspot-gc|hotspot-jfr
8252041,178,8252041: G1: Fix incorrect uses of HeapRegionManager::max_length,tschatzl,2020-09-15,2020-09-17,integrated|hotspot-gc
8252196,179,"8252196: ZGC: TestUncommit.java fails due to ""Exception: Uncommitted too fast"" again(2)",pliden,2020-09-15,2020-09-17,integrated|hotspot-gc
8252221,180,8252221: Use multiple workers for Parallel GC pre-touching,amitdpawar,2020-09-15,2020-10-15,integrated|hotspot-gc
8253169,181,8253169: [BACKOUT] Improve large object handling during evacuation,kimbarrett,2020-09-15,2020-09-15,integrated|hotspot-gc
8252100,182,8252100: NumberOverflow in class MemoryCache,jayathirthrao,2020-09-15,2020-09-17,integrated|2d
8244505,183,8244505: G1 pause time ratio calculation does not consider Remark/Cleanup  pauses,walulyai,2020-09-15,2020-09-18,integrated|hotspot-gc
8252996,184,8252996: Thread safety problem in java.net.ProxySelector,dmlloyd,2020-09-15,2020-09-17,integrated|net
8252921,185,8252921: NMT overwrite memory type for region assert when building dynamic archive,zhengyu123,2020-09-15,2020-09-22,integrated|hotspot-runtime|test-request
6714834,186,6714834: JarFile.getManifest() leaves an open InputStream as an undocumented side effect,jaikiran,2020-09-15,2020-09-16,integrated|core-libs|security
8253173,187,8253173: Print heap before and after GC lacks a newline,stefank,2020-09-15,2020-09-16,integrated|hotspot-gc
8253177,188,8253177: outputStream not declared in markWord.hpp,tschatzl,2020-09-15,2020-09-15,integrated|hotspot
8252311,189,8252311: AArch64: save two words in itable lookup stub,bulasevich,2020-09-15,2020-09-19,integrated|hotspot
8241390,190,8241390: 'Deadlock' with VM_RedefineClasses::lock_classes(),datior,2020-09-15,2020-09-21,integrated|serviceability|hotspot
8252966,191,8252966: CI: Remove KILL_COMPILE_ON_FATAL_ and KILL_COMPILE_ON_ANY macros,robcasloz,2020-09-15,2020-09-16,integrated|hotspot-compiler
8253028,192,"8253028: SA core file tests still time out on OSX with ""java.io.IOException: App waiting timeout""",plummercj,2020-09-15,2020-09-17,integrated|serviceability
8247536,193,8247536: Support for pre-generated java.lang.invoke classes in CDS static archive,yminqi,2020-09-15,2020-10-10,integrated|build|hotspot|core-libs
,194,8253040 : Remove unused Matcher::regnum_to_fpu_offset(),JohnTortugo,2020-09-15,2020-09-16,integrated|hotspot-compiler
8253206,195,8253206: Enforce whitespace checking for additional source files,kevinrushforth,2020-09-15,2020-09-16,integrated|build|2d
8253207,196,8253207: enable problemlists jcheck's check,iignatev,2020-09-16,2020-09-16,integrated|build|hotspot
8253130,197,"8253130: bug7072653.java failed ""Popup window height ... is wrong""",mrserb,2020-09-16,2020-09-16,integrated|swing
8253219,198,8253219: Epsilon: clean up unnecessary includes,shipilev,2020-09-16,2020-09-16,integrated|hotspot-gc
8253220,199,8253220: Epsilon: clean up unused code/declarations,shipilev,2020-09-16,2020-09-16,integrated|hotspot-gc
8236842,200,8236842: Surprising 'multiple elements' behaviour from getTypeElement when cross-compiling with --release,lahodaj,2020-09-16,2020-11-02,integrated|core-libs|compiler
8253222,201,8253222: Shenandoah: unused AlwaysTrueClosure after JDK-8246591,shipilev,2020-09-16,2020-09-16,integrated|hotspot-gc|shenandoah
8253224,202,8253224: Shenandoah: ShenandoahStrDedupQueue destructor calls virtual num_queues(),shipilev,2020-09-16,2020-09-16,integrated|hotspot-gc|shenandoah
8253226,203,8253226: Shenandoah: remove unimplemented ShenandoahStrDedupQueue::verify,shipilev,2020-09-16,2020-09-16,integrated|hotspot-gc|shenandoah
7151826,204,7151826: [TEST_BUG] [macosx] The test javax/swing/JPopupMenu/4966112/bug4966112.java not for mac,trebari,2020-09-16,2020-09-30,integrated|swing
8253050,205,8253050: jfr disassemble command processes --max-chunks incorrectly,kvergizova,2020-09-16,2020-09-17,integrated|hotspot-jfr
8253244,206,8253244: Shenandoah: cleanup includes in Shenandoah root processor files,zhengyu123,2020-09-16,2020-09-16,integrated|hotspot-gc|shenandoah
8252204,207,8252204: AArch64: Implement SHA3 accelerator/intrinsic,RealFYang,2020-09-16,2020-10-22,integrated|hotspot|core-libs|security|hotspot-compiler|test-request
8253240,208,8253240: No javadoc for DecimalFormatSymbols.hashCode(),naotoj,2020-09-16,2020-09-22,integrated|core-libs|i18n
,209,8253125 vmTestbase/nsk/stress/stack/stack017.java timed out,hseigel,2020-09-16,2020-09-16,integrated|hotspot-runtime
8253232,210,8253232: G1Analytics::compute_pause_time_ratios() uses wrong pause times in calculation,walulyai,2020-09-16,2020-09-17,integrated|hotspot-gc
8234808,211,8234808: jdb quoted option parsing broken,alexmenkov,2020-09-16,2020-09-22,integrated|serviceability
8248238,212,8248238: Implementation: JEP 388: Windows AArch64 Support,mo-beck,2020-09-16,2020-10-05,integrated|build|serviceability|hotspot|core-libs|shenandoah
8253261,213,8253261: Disable CDS full module graph until JDK-8253081 is fixed,iklam,2020-09-16,2020-09-16,integrated|hotspot-runtime
8252888,214,8252888: Collapse G1MMUTracker class hierarchy,JohnTortugo,2020-09-16,2020-09-29,integrated|hotspot-gc|test-request
8253262,216,8253262: Allocate in DumpRegion is not thread safe,yminqi,2020-09-17,2020-09-17,integrated|hotspot
8253271,217,8253271: vm_version_x86.hpp should not include globals_extension.hpp,iklam,2020-09-17,2020-09-17,integrated|hotspot|shenandoah
,218,8251548 Remove unnecessary explicit initialization of volatile variables in security-libs code,stsypanov,2020-09-17,2020-09-18,integrated|core-libs|security
8253275,219,8253275: Remove unused methods after CMS removal,shipilev,2020-09-17,2020-09-17,integrated|hotspot
8253270,220,8253270: Limit fastdebug inlining in G1 evacuation,kimbarrett,2020-09-17,2020-09-18,integrated|hotspot-gc
8253278,221,8253278: Refactor/cleanup oopDesc::*_klass_addr,shipilev,2020-09-17,2020-09-18,integrated|hotspot|test-request
8253274,222,8253274: The CycleDMImagetest brokes the system,mrserb,2020-09-17,2020-09-18,integrated|awt
8253285,223,8253285: Some java/util/StringJoiner tests do not explicitly specify required -XX:+CompactStrings,andrew-m-leonard,2020-09-17,2020-09-17,integrated|core-libs
8253284,224,8253284: Zero OrderAccess barrier mappings are incorrect,shipilev,2020-09-17,2020-09-22,integrated|hotspot-runtime
8253241,225,8253241: Update comment on java_suspend_self_with_safepoint_check(),reinrich,2020-09-17,2020-09-23,integrated|hotspot-runtime
,226,8243066 - Move VM_INTRINSICS_DO into its own vmIntrinsics.hpp file,JohnTortugo,2020-09-17,2020-09-17,integrated|hotspot
8251261,227,8251261: CDS dumping should not clear states in live classes,iklam,2020-09-17,2020-09-24,integrated|hotspot-runtime
8212107,228,8212107: VMThread issues and cleanup,robehn,2020-09-17,2020-09-29,integrated|hotspot
8253313,230,8253313: xmlstream.hpp missing from vmIntrinsics.cpp,iklam,2020-09-17,2020-09-17,integrated|hotspot-runtime
8253314,231,8253314: precompiled.hpp missing from vmIntrinsics.cpp,iklam,2020-09-17,2020-09-17,integrated|hotspot-runtime
8249783,232,8249783: Simplify DerValue and DerInputStream,wangweij,2020-09-17,2020-10-01,integrated|security
8253317,233,"8253317: The ""com/apple/eawt"" is missed in the ""othervm.dirs"" config option",mrserb,2020-09-18,2020-09-19,integrated|awt
8253153,234,"8253153: Mentioning of ""hour-of-minute"" in java.time.temporal.TemporalField JavaDoc",naotoj,2020-09-18,2020-09-18,integrated|core-libs|i18n
8253286,235,8253286: Use expand_exact() instead of expand_at() for fixed requests in G1,kstefanj,2020-09-18,2020-09-21,integrated|hotspot-gc
8253332,236,8253332: ZGC: Make heap views reservation platform independent,stefank,2020-09-18,2020-09-21,integrated|hotspot-gc
8253239,237,JDK-8253239: Disable VS warning C4307,MBaesken,2020-09-18,2020-09-18,integrated|build
8253342,238,8253342: Fix typos in String.transform,pavelrappo,2020-09-18,2020-09-18,integrated|core-libs
8253235,239,8253235: JFR.dump does not respect maxage parameter,kvergizova,2020-09-18,2020-10-19,integrated|hotspot-jfr
8253344,240,8253344: Remove unimplemented Arguments::check_gc_consistency,shipilev,2020-09-18,2020-09-18,integrated|hotspot-runtime
8253345,241,8253345: Remove unimplemented Arguments::lookup_logging_aliases,shipilev,2020-09-18,2020-09-18,integrated|hotspot-runtime
8252219,242,8252219: C2: Randomize IGVN worklist for stress testing,robcasloz,2020-09-18,2020-09-28,integrated|hotspot-compiler
8253348,243,8253348: Remove unimplemented JNIHandles::initialize,shipilev,2020-09-18,2020-09-21,integrated|hotspot-runtime
8253349,244,8253349: Remove unimplemented SharedRuntime::native_method_throw_unsupported_operation_exception_entry,shipilev,2020-09-18,2020-09-23,integrated|hotspot
8253350,245,8253350: Remove unimplemented SharedRuntime::clean_*_entry,shipilev,2020-09-18,2020-09-18,integrated|hotspot
8252997,246,8252997: Null-proofing for linker_md.c,adamfarley,2020-09-18,2020-10-07,integrated|serviceability
,247,8253303  G1: Move static initialization of G1FromCardCache to a proper location,tschatzl,2020-09-18,2020-09-21,integrated|hotspot-gc
8253641,248,8253641: Missing newline in the printout of certain JFR events,mbien,2020-09-18,2020-10-20,integrated|hotspot-jfr
8253000,249,8253000: Remove redundant MAKE_SUBDIR argument,adamfarley,2020-09-18,2020-10-07,integrated|build
8252998,250,8252998: ModuleWrapper.gmk doesn't consult include path,adamfarley,2020-09-18,2020-10-05,integrated|build
8252722,251,8252722: More Swing plaf APIs that rely on default constructors,prsadhuk,2020-09-18,2020-09-24,integrated|swing
8251188,252,8251188: Update LDAP tests not to use wildcard addresses,AlekseiEfimov,2020-09-18,2020-09-25,integrated|core-libs
8253117,253,8253117: Replace HTML tables in javadoc summaries with CSS grid elements,hns,2020-09-18,2020-10-12,integrated|javadoc
8248352,255,8248352: [TEST_BUG] Test test/jdk/java/awt/font/TextLayout/ArabicDiacriticTest.java can leave frame open,skodanda,2020-09-18,2020-09-22,integrated|2d
8249142,256,8249142: java/awt/FontClass/CreateFont/DeleteFont.sh is unstable,prrace,2020-09-18,2020-09-19,integrated|2d
8253361,257,8253361: Shenandoah: runtime barrier does not honor ShenandoahSelfFixing flag,zhengyu123,2020-09-18,2020-09-18,integrated|hotspot-gc|shenandoah
8252199,258,8252199: Reimplement support of Type 1 fonts without MappedByteBuffer,prrace,2020-09-18,2020-09-20,integrated|2d
8253167,259,8253167: ARM32 builds fail after JDK-8247910,kimbarrett,2020-09-18,2020-09-21,integrated|hotspot
8253321,260,8253321: java.util.Locale.LanguageRange#equals is inconsistent after calling hashCode,naotoj,2020-09-18,2020-09-21,integrated|core-libs|i18n
8253208,261,8253208: Move CDS related code to a separate class,yminqi,2020-09-18,2020-09-22,integrated|build|hotspot|core-libs|i18n|security
8252188,262,"8252188: Crash in OrINode::Ideal(PhaseGVN*, bool)+0x8b9",vnkozlov,2020-09-19,2020-09-19,integrated|hotspot-compiler
8231591,263,8231591: [TESTBUG] Create additional two phase jpackage tests,sashamatveev,2020-09-19,2020-09-25,integrated|core-libs
8253291,264,"8253291: bug7072653.java still failed ""Popup window height ... is wrong""",mrserb,2020-09-19,2020-09-19,integrated|swing
8253311,265,8253311: Cleanup relocInfo constructors,kimbarrett,2020-09-19,2020-09-21,integrated|hotspot-compiler
8253237,266,8253237: [REDO] Improve large object handling during evacuation,kimbarrett,2020-09-19,2020-09-22,integrated|hotspot-gc
8253079,267,8253079: DeterministicDump.java fails due to garbage in structure padding,iklam,2020-09-20,2020-09-22,integrated|hotspot-runtime
8252523,268,8252523: Add ASN.1 Formatter to work with test utility HexPrinter,RogerRiggs,2020-09-20,2020-09-30,integrated|core-libs|security
8252739,269,"8252739: Deflater.setDictionary(byte[], int off, int len) ignores the starting offset for the dictionary",LanceAndersen,2020-09-20,2020-09-23,integrated|core-libs
8253149,271,8253149: Building an installer from invalid app image fails on Window…,andyherrick,2020-09-20,2020-09-25,integrated|core-libs
8247251,272,8247251: Assert (_pcs_length == 0 || last_pc()->pc_offset() < pc_offs…,vnkozlov,2020-09-20,2020-09-22,integrated|hotspot-compiler
8247912,273,8247912: Make narrowOop a scoped enum,kimbarrett,2020-09-21,2020-10-01,integrated|hotspot|shenandoah
8253397,274,8253397: Ensure LogTag types are sorted,cl4es,2020-09-21,2020-09-23,integrated|hotspot-runtime
8252583,275,8252583: Clean up unused phi-to-copy degradation mechanism,robcasloz,2020-09-21,2020-09-24,integrated|hotspot-compiler
8253402,276,8253402: Convert vmSymbols::SID to enum class,iklam,2020-09-21,2020-10-15,integrated|hotspot
8253392,277,8253392: remove PhaseCCP_DCE declaration,navyxliu,2020-09-21,2020-09-22,integrated|hotspot-compiler
8245527,278,8245527: LDAP Channel Binding support for Java GSS/Kerberos,alexeybakhtin,2020-09-21,2020-09-25,integrated|core-libs|security
8253407,279,8253407: Move max_pow2 from test to src,stefank,2020-09-21,2020-09-21,integrated|hotspot
8252857,280,8252857: AArch64: Shenandoah C1 CAS is not sequentially consistent,nick-arm,2020-09-21,2020-09-28,integrated|hotspot-gc|shenandoah
8253411,281,8253411: [BACKOUT] [REDO] G1 incorrectly limiting young gen size when using the reserve can result in repeated full gcs,tschatzl,2020-09-21,2020-09-21,integrated|hotspot-gc
8253412,282,8253412: Unsupported GC options passed in JAVA_TOOL_OPTIONS are silently ignored,shipilev,2020-09-21,2020-09-22,integrated|hotspot-gc
8253418,283,8253418: ZGC: Use pd_ prefix to denote platform dependent code,stefank,2020-09-21,2020-09-21,integrated|hotspot-gc
8253424,284,8253424: Add support for running pre-submit testing using GitHub Actions,rwestberg,2020-09-21,2020-09-28,integrated|build
8253421,285,8253421: Initialize JFR trace-IDs with zero,rkennke,2020-09-21,2020-09-22,integrated|hotspot-jfr
8253434,286,8253434: Shenandoah: Cleanup ShenandoahRootScanner,zhengyu123,2020-09-21,2020-09-22,integrated|hotspot-gc|shenandoah
8232092,287,JDK-8232092 (fs) Files::isWritable returns false on a writeable root directory (win),nhat-nguyen,2020-09-21,2020-10-07,integrated|nio
8252195,288,8252195: AWT Accessibility API nested classes rely on default constructors,prrace,2020-09-21,2020-09-22,integrated|2d|awt|i18n
8235710,289,8235710: Remove the legacy elliptic curves,ascarpino,2020-09-21,2020-09-25,integrated|build|security
8246774,290,8246774: implement Record Classes as a standard feature in Java,vicente-romero-oracle,2020-09-21,2020-10-18,integrated|serviceability|hotspot-runtime|core-libs|javadoc|compiler|kulla
8253455,291,8253455: Record Classes javax.lang.model changes,vicente-romero-oracle,2020-09-21,2020-10-19,integrated|core-libs|compiler
8253447,292,8253447: Remove buggy code introduced by 8249451,jamsheedcm,2020-09-22,2020-09-22,integrated|hotspot-runtime|hotspot|hotspot-compiler
8248188,293,8248188: Add IntrinsicCandidate and API for Base64 decoding,CoreyAshford,2020-09-22,2020-11-11,integrated|hotspot|core-libs
8234930,294,8234930: Use MAP_JIT when allocating pages for code cache on macOS,AntonKozlov,2020-09-22,2020-12-15,integrated|hotspot|hotspot-gc
8253435,295,8253435: Cgroup: 'stomping of _mount_path' crash if manually mounted cpusets exist,simonis,2020-09-22,2020-09-28,integrated|hotspot-runtime
8253180,296,8253180: ZGC: Implementation of JEP 376: ZGC: Concurrent Thread-Stack Processing,fisk,2020-09-22,2020-10-09,integrated|serviceability|hotspot
8252835,297,8252835: Revert fix for JDK-8246051,sandlerwang,2020-09-22,2020-09-28,integrated|hotspot-runtime
8253469,298,8253469: ARM32 Zero: replace usages of __sync_synchronize() with OrderAccess::fence,shipilev,2020-09-22,2020-09-25,integrated|hotspot-runtime
8253464,299,"8253464: ARM32 Zero: atomic_copy64 is incorrect, breaking volatile stores",shipilev,2020-09-22,2020-09-23,integrated|hotspot-runtime
8253457,300,8253457: Remove unimplemented register stack functions,coleenp,2020-09-22,2020-09-23,integrated|hotspot-runtime
8253053,301,8253053: Javadoc clean up in Authenticator and BasicAuthenicator,pconcannon,2020-09-22,2020-09-28,integrated|net
8252848,302,8252848: Optimize small primitive arrayCopy operations through partial inlining using AVX-512 masked instructions,jatin-bhateja,2020-09-22,2020-11-25,integrated|hotspot|hotspot-compiler
8253476,303,8253476: TestUseContainerSupport.java fails on some Linux kernels w/o swap limit capabilities,hseigel,2020-09-22,2020-09-29,integrated|serviceability|hotspot-runtime|core-libs
8218685,305,8218685: jlink --list-plugins needs to be readable and tidy,igraves,2020-09-22,2020-09-29,integrated|core-libs
8253492,306,8253492: Miss comma after second copyright year in FDBigInteger.java,yminqi,2020-09-22,2020-09-22,integrated|core-libs
8253493,307,8253493: Shenandoah: Remove ShenandoahSerialRoot definition,zhengyu123,2020-09-22,2020-09-22,integrated|hotspot-gc|shenandoah
8253496,308,8253496: [BACKOUT] JDK-8253208 Move CDS related code to a separate class,iklam,2020-09-22,2020-09-22,integrated|hotspot|core-libs
8253499,310,8253499: Problem list runtime/cds/DeterministicDump.java,iklam,2020-09-22,2020-09-22,integrated|hotspot-runtime
8251999,311,8251999: remove usage of PropertyResolvingWrapper in vmTestbase/nsk/aod,iignatev,2020-09-22,2020-09-24,integrated|serviceability
8252377,312,8252377: Incorrect encoding for EC AlgorithmIdentifier,haimaychao,2020-09-22,2020-09-25,integrated|security
8159746,313,8159746: (proxy) Support for default methods,mlchung,2020-09-22,2020-12-01,integrated|core-libs
8253372,314,8253372: [TESTBUG] update tests which require jvmti - hotspot,alexmenkov,2020-09-22,2020-09-23,integrated|serviceability|hotspot|shenandoah
,315,8253322 : Update the specification in the newly added constructors,mrserb,2020-09-23,2020-09-24,integrated|2d|awt|i18n|swing|sound
8253516,316,8253516: ZGC: Remove card table functions,stefank,2020-09-23,2020-09-23,integrated|hotspot-gc
8253524,317,8253524: C2: Refactor code that clones predicates during loop unswitching,rwestrel,2020-09-23,2020-09-24,integrated|hotspot-compiler
8223051,318,8223051: support loops with long (64b) trip counts,rwestrel,2020-09-23,2020-10-19,integrated|hotspot-compiler
8253014,319,8253014: OopStorage bulk release logs entries multiple times,kimbarrett,2020-09-23,2020-09-24,integrated|hotspot-gc
8253540,320,8253540: InterpreterRuntime::monitorexit should be a JRT_LEAF function,coleenp,2020-09-23,2020-09-28,integrated|hotspot
8250635,321,8250635: MethodArityHistogram should use Compile_lock in favour of fancy checks,RealLucy,2020-09-23,2020-09-23,integrated|hotspot
8242068,322,8242068: Signed JAR support for RSASSA-PSS and EdDSA,wangweij,2020-09-23,2020-10-21,integrated|security
8242882,323,8242882: opening jar file with large manifest might throw NegativeArraySizeException,jaikiran,2020-09-23,2020-10-08,integrated|core-libs|security
8253539,324,8253539: Remove unused JavaThread functions for set_last_Java_fp/pc,coleenp,2020-09-23,2020-09-24,integrated|hotspot
8219586,325,8219586: CodeHeap State Analytics processes dead nmethods,RealLucy,2020-09-23,2020-09-24,integrated|hotspot
8248984,326,8248984: Bump minimum boot jdk to JDK 15,vidmik,2020-09-23,2020-09-28,integrated|build
8253500,327,8253500: [REDO] JDK-8253208 Move CDS related code to a separate class,yminqi,2020-09-23,2020-09-24,integrated|build|hotspot-runtime|core-libs
8253555,328,8253555: Make ByteSize and WordSize typed scoped enums,stefank,2020-09-24,2020-09-25,integrated|hotspot
8253581,330,8253581: runtime/stringtable/StringTableCleaningTest.java fails on 32-bit platforms,shipilev,2020-09-24,2020-09-24,integrated|hotspot-runtime
8253583,331,8253583: java/util/StringJoiner tests failing on 32-bit VMs after JDK-8246697,shipilev,2020-09-24,2020-09-24,integrated|core-libs
8253572,332,8253572: [windows] CDS archive may fail to open with long file names,tstuefe,2020-09-24,2020-09-26,integrated|hotspot-runtime|test-request
8253584,333,8253584: Redunant errors for partial member selects,lahodaj,2020-09-24,2020-09-29,integrated|compiler
8253586,334,8253586: C2: Clean up unused PhaseIterGVN::init_worklist(),robcasloz,2020-09-24,2020-09-25,integrated|hotspot-compiler
8253594,335,8253594: Remove CollectedHeap::supports_tlab_allocation,stefank,2020-09-24,2020-09-25,integrated|hotspot-gc
8251158,336,8251158: Implementation of JEP 387: Elastic Metaspace,tstuefe,2020-09-24,2020-10-20,integrated|hotspot-runtime|hotspot-gc|test-request
8253379,337,8253379: [windows] Several jpackage tests failed with error code 1638,andyherrick,2020-09-24,2020-10-09,integrated|core-libs
8253565,338,8253565: PPC64: Fix duplicate if condition in vm_version_ppc.cpp,jrziviani,2020-09-24,2020-10-06,integrated|hotspot
7179006,339,7179006: [macosx] Print-to-file doesn't work: printing to the default printer instead.,prrace,2020-09-24,2020-09-26,integrated|2d
8253606,340,8253606: Need to add missed constructor to the SwingEventMonitor,mrserb,2020-09-24,2020-10-02,integrated|swing
8253429,341,8253429: Error reporting should report correct state of terminated/aborted threads,zhengyu123,2020-09-24,2020-10-01,integrated|hotspot-runtime
8250984,342,8250984: Memory Docker tests fail on some Linux kernels w/o cgroupv1 …,hseigel,2020-09-24,2020-09-25,integrated|hotspot-runtime
8252752,343,8252752: Clear card table for old regions during scan in G1,tschatzl,2020-09-24,2020-09-28,integrated|hotspot-gc
8253607,345,8253607: [mlvm] meth/func/jdi/breakpointOtherStratum: un-problemlist and add randomness keyword,lepestock,2020-09-24,2020-09-29,integrated|hotspot-compiler
8253615,346,8253615: Change to Visual Studio 2019 16.7.2 for building on Windows at Oracle,erikj79,2020-09-24,2020-09-24,integrated|build
8253426,347,8253426: jpackage is unable to generate working EXE for add-launcher configurations,andyherrick,2020-09-24,2020-10-05,integrated|core-libs
8253375,348,8253375: OSX build fails with Xcode 12.0 (12A7209),phohensee,2020-09-24,2020-09-30,integrated|build|hotspot|2d|awt
8253616,349,8253616: Change to GCC 10.2 for building on Linux at Oracle,vidmik,2020-09-24,2020-09-28,integrated|build
8252000,350,8252000: remove usage of PropertyResolvingWrapper in vmTestbase/nsk/jdb,iignatev,2020-09-24,2020-09-30,integrated|serviceability
8252002,351,8252002: remove usage of PropertyResolvingWrapper in vmTestbase/nsk/jdwp,iignatev,2020-09-25,2020-09-30,integrated|serviceability
8253631,353,8253631: Remove unimplemented CompileBroker methods after JEP-165,shipilev,2020-09-25,2020-09-25,integrated|hotspot-compiler
8253624,354,8253624: gtest fails when run from make with read-only source directory,nick-arm,2020-09-25,2020-09-28,integrated|build
8253633,355,8253633: Remove unimplemented TieredThresholdPolicy::set_carry_if_neccessary,shipilev,2020-09-25,2020-09-25,integrated|hotspot-compiler
8253588,356,8253588: C1: assert(false) failed: unknown register on x86_32 only with -XX:+TraceLinearScanLevel=4,chhagedorn,2020-09-25,2020-10-12,integrated|hotspot-compiler
8253638,357,8253638: Cleanup os::reserve_memory and remove MAP_FIXED,stefank,2020-09-25,2020-09-28,integrated|hotspot
8253900,358,8253900: SA: wrong size computation when JVM was built without AOT,jrziviani,2020-09-25,2020-10-09,integrated|serviceability|hotspot
8253639,359,8253639: Change os::attempt_reserve_memory_at parameter order,stefank,2020-09-25,2020-09-28,integrated|hotspot
8253118,360,8253118: Avoid unnecessary deopts when OSR nmethods of the same level are present.,veresov,2020-09-25,2020-10-02,integrated|hotspot-compiler
8253647,361,8253647: Remove dead code in os::create_thread() on Linux/BSD,zhengyu123,2020-09-25,2020-09-25,integrated|hotspot-runtime
8253659,362,8253659: ProblemList sun/security/ec/TestEC.java on linux-aarch64,dcubed-ojdk,2020-09-25,2020-09-25,integrated|hotspot-runtime|security
8241151,363,8241151: Incorrect lint warning for no definition of serialVersionUID in a record,vicente-romero-oracle,2020-09-25,2020-09-28,integrated|compiler
8247666,364,8247666: Support Lambda proxy classes in static CDS archive,calvinccheung,2020-09-25,2020-10-19,integrated|hotspot-runtime|core-libs
8253548,365,8253548: jvmFlagAccess.cpp: clang 9.0.0 format specifier error,iklam,2020-09-25,2020-09-29,integrated|hotspot-runtime
8253637,366,8253637: Update EC removal,ascarpino,2020-09-25,2020-09-29,integrated|security
