bug_id,pr_number,title,author,created,closed,labels,org,country,review_days,changed_files,additions,deletions
,1802,Merge jdk,MrSimms,2025-12-16,2025-12-16,integrated,Oracle,,0,,,
8373779,1803,8373779: [lworld] Type confusion with InlineKlassFixedBlock fields,stefank,2025-12-16,2025-12-16,integrated,Oracle,SE,0,,,
8373787,1804,8373787: [lworld] InstanceKlass::size mixes bytes and words,stefank,2025-12-16,2025-12-16,integrated,Oracle,SE,0,,,
8369043,1805,8369043: [lworld] -XX:AOTMode=create crashes with UseCompactObjectHeaders on aarch64,coleenp,2025-12-16,2025-12-16,integrated,Oracle,US,0,,,
8373806,1806,8373806: [lworld] Disable preview patching by default,david-beaumont,2025-12-16,2025-12-16,integrated,Oracle,CH,0,,,
8372740,1807,8372740: [lworld] tools/javap/4870651/T4870651.java fails with --enable-preview,liach,2025-12-16,2025-12-16,integrated,Oracle,US,0,,,
8373261,1809,8373261: [lworld] VerifyError: Strict fields not a subset of initial strict instance fields,vicente-romero-oracle,2025-12-16,2025-12-17,integrated,Oracle,US,1,,,
8373825,1810,8373825: [lworld] ForwardingFileManager always closes its delegate leading to ClosedFileSystemException in TestOriginatingElements,david-beaumont,2025-12-17,2026-02-17,integrated,Oracle,CH,62,,,
8373858,1811,8373858: [lworld] Segmented clearing for flatArrays with no oops in ZGC,jsikstro,2025-12-17,2025-12-18,integrated,Oracle,SE,1,,,
8373864,1812,8373864: [lworld] Hide and rename InstanceKlassFixedBlock,stefank,2025-12-17,2025-12-17,integrated,Oracle,SE,0,,,
8373826,1813,8373826: [lworld] Test PreviewAutoSuppress fails since jimage change,lahodaj,2025-12-17,2025-12-18,integrated,Oracle,CZ,1,,,
,1814,Merge lworld,vicente-romero-oracle,2025-12-17,2025-12-17,integrated,Oracle,US,0,,,
8373880,1815,8373880: [lworld] Problemlist several tests that are failing after JDK-8371357,Arraying,2025-12-17,2025-12-17,integrated,,,0,,,
8373844,1816,8373844: [lworld] Un-problem list ScalarReplacementWithGCBarrierTests.java,marc-chevalier,2025-12-17,2025-12-18,integrated,Oracle,CH,1,,,
8372917,1817,8372917: [lworld] C2 compilation bailout asserts due to label in inconsistent state,TobiHartmann,2025-12-17,2025-12-18,integrated,Oracle,DE,1,,,
8373912,1818,8373912: [lworld] Small cleanups to InlineKlass,stefank,2025-12-17,2025-12-18,integrated,Oracle,SE,1,,,
8373896,1819,8373896: [lworld] Remove now-dead preview patching code,david-beaumont,2025-12-17,2025-12-17,integrated,Oracle,CH,0,,,
8367931,1820,8367931: [lworld] Handling of @Strict by javac needs some fixes,vicente-romero-oracle,2025-12-18,2025-12-18,integrated,Oracle,US,0,,,
,1821,Merge jdk,MrSimms,2025-12-18,2025-12-18,integrated|clean,Oracle,,0,,,
8373953,1822,8373953: [bworld] Undo inference changes lub and glb,vicente-romero-oracle,2025-12-18,2025-12-18,integrated,Oracle,US,0,,,
8228361,1823,8228361: [lworld] Optimize the substitutability check in C2,TobiHartmann,2025-12-18,2025-12-18,integrated,Oracle,DE,0,,,
8366717,1824,8366717: [lworld] Cleanup defensive fixing of JDK-8365996,marc-chevalier,2025-12-18,2026-01-08,integrated,Oracle,CH,21,,,
,1825,Merge jdk,MrSimms,2025-12-18,2025-12-18,integrated|clean,Oracle,,0,,,
8372700,1826,8372700: [lworld] compiler/c2/irTests/stable/* fail with --enable-preview,marc-chevalier,2025-12-18,2026-01-14,integrated,Oracle,CH,27,,,
8372686,1827,8372686: [lworld] runtime/cds/serviceability/ReplaceCriticalClasses.java fails with --enable-preview,coleenp,2025-12-18,2025-12-18,integrated,Oracle,US,0,,,
8374007,1829,8374007: [lworld] Remove dead code in Symbol,stefank,2025-12-18,2025-12-18,integrated,Oracle,SE,0,,,
8374027,1830,8374027: Restrict parser to only accept null-restrictions in selected locations,mcimadamore,2025-12-18,2025-12-18,integrated,Oracle,GB,0,,,
8373989,1831,8373989: [lworld] Since jdk-27+2 java/lang/reflect/Modifier/toStringTest.java fails,liach,2025-12-18,2025-12-18,integrated,Oracle,US,0,,,
8373875,1832,8373875: [lworld] runtime/cds/DumpSymbolAndStringTable.java fails with --enable-preview,matias9927,2025-12-18,2025-12-19,integrated,Oracle,US,1,,,
8374028,1833,8374028: [lworld] LoadableDescriptors order should be deterministic,vicente-romero-oracle,2025-12-18,2025-12-18,integrated,Oracle,US,0,,,
8373202,1834,8373202: [lworld] ObjectReference.equals should follow == semantics for value objects,alexmenkov,2025-12-18,2026-01-26,integrated,Oracle,RU,39,,,
8373708,1835,8373708: [lworld] InstanceKlass::null_marker_offset(int i) is misleading,fparain,2025-12-18,2026-01-05,integrated,Oracle,,18,,,
8373930,1836,8373930: [lworld] Restore Objects.equals use of identity check,RogerRiggs,2025-12-18,2026-01-13,integrated,Oracle,US,26,,,
8367408,1837,8367408: [lworld] runtime/cds/appcds/methodHandles/MethodHandlesGeneralTest.java#aot fails,coleenp,2025-12-18,2026-01-02,integrated,Oracle,US,15,,,
8374046,1838,8374046: [bworld] Fix failing regression tests,vicente-romero-oracle,2025-12-18,2025-12-18,integrated,Oracle,US,0,,,
8372806,1839,8372806: [lworld] x64: save bad values instead of rfp and lr above the extension space,marc-chevalier,2025-12-19,2026-01-05,integrated,Oracle,CH,17,,,
8374093,1840,8374093: [lworld] Cleanup and polish around vgetfield/vputfield,jsikstro,2025-12-19,2026-01-07,integrated,Oracle,SE,19,,,
8374023,1842,8374023: [bworld] Remove support for implicit constructors,vicente-romero-oracle,2025-12-19,2025-12-19,integrated,Oracle,US,0,,,
,1843,Merge jdk,MrSimms,2025-12-19,2025-12-19,integrated|clean,Oracle,,0,,,
8374016,1844,8374016: [lworld] Too late checked_cast in ResolvedFieldEntry::set_flags ,stefank,2025-12-19,2025-12-22,integrated,Oracle,SE,3,,,
8374117,1846,8374117: [lworld] Disable Valhalla specific VM flags when --enable-preview is not set,chhagedorn,2025-12-19,2025-12-19,integrated,Oracle,SE,0,,,
,1847,Update parser tests,mcimadamore,2025-12-19,2025-12-19,integrated,Oracle,GB,0,,,
,1848,Fix signature attribute generation for null restrictions,mcimadamore,2025-12-19,2025-12-19,integrated,Oracle,GB,0,,,
,1849,Fixing nullability regression tests,vicente-romero-oracle,2025-12-19,2025-12-19,integrated,Oracle,US,0,,,
,1850,fixing regression test CheckExamples,vicente-romero-oracle,2025-12-19,2025-12-19,integrated,Oracle,US,0,,,
,1851,remove hidden option allowNullRestrictedTypesForValueClassesOnly,vicente-romero-oracle,2025-12-19,2025-12-19,integrated,Oracle,US,0,,,
8368799,1852,8368799: [lworld] Heapwalking functions may report array classes several times,alexmenkov,2025-12-20,2025-12-23,integrated,Oracle,RU,3,,,
,1853,Remove parametric nullity and nullable marker,vicente-romero-oracle,2025-12-20,2025-12-20,integrated,Oracle,US,0,,,
8373987,1854,8373987: [lworld] exploded-image/test broken since disable patching (JDK-8373806),david-beaumont,2025-12-20,2025-12-22,integrated,Oracle,CH,2,,,
8227588,1855,8227588: [lworld] Better optimize non-flattened inline type array accesses,merykitty,2025-12-25,2026-01-07,integrated,Independent,,13,,,
,1856,remove support for LooselyConsistentValue,vicente-romero-oracle,2026-01-02,2026-01-05,integrated,Oracle,US,3,,,
8374545,1857,8374545: Drop logic for unchecked nullness conversions,mcimadamore,2026-01-05,2026-01-05,integrated,Oracle,GB,0,,,
,1858,Remove spurious code,mcimadamore,2026-01-05,2026-01-06,integrated,Oracle,GB,1,,,
8374149,1859,8374149: [bworld] Define and use new null checking API,vicente-romero-oracle,2026-01-05,2026-01-07,integrated,Oracle,US,2,,,
8374633,1860,8374633: Bang in signatures should go before the type,mcimadamore,2026-01-06,2026-01-06,integrated,Oracle,GB,0,,,
8371726,1861,8371726: [lworld] Re-enable verification once JDK-8371716 is solved,marc-chevalier,2026-01-07,2026-01-08,integrated,Oracle,CH,1,,,
8374554,1862,8374554: [lworld] Field layout assert with UseCompactObjectHeaders,fparain,2026-01-07,2026-01-08,integrated,Oracle,,1,,,
8374730,1863,8374730: Add support for null restriction in j.l.r.Type,mcimadamore,2026-01-07,2026-01-07,integrated,Oracle,GB,0,,,
,1864,Merge lworld,vicente-romero-oracle,2026-01-07,2026-01-07,integrated|clean,Oracle,US,0,,,
,1865,renaming NULLCHK2 to NULLRESTRICTEDCHK,vicente-romero-oracle,2026-01-07,2026-01-07,integrated,Oracle,US,0,,,
8374736,1866,8374736: [lworld] ProblemList valhalla/valuetypes/SubstitutabilityTest.java with AOTCache,dcubed-ojdk,2026-01-07,2026-01-07,integrated,Oracle,US,0,,,
,1867,Generate missing null checks,vicente-romero-oracle,2026-01-08,2026-01-09,integrated,Oracle,US,1,,,
,1868,More parser fixes for null restricted types,mcimadamore,2026-01-08,2026-01-08,integrated,Oracle,GB,0,,,
8374165,1869,8374165: [lworld] Shortcut in value copying can lead to incorrect substitutability tests,fparain,2026-01-08,2026-01-08,integrated,Oracle,,0,,,
,1870,Fix erasure of null-restricted types,mcimadamore,2026-01-08,2026-01-08,integrated,Oracle,GB,0,,,
8374810,1871,8374810: [lworld] Generate COH archives,coleenp,2026-01-08,2026-01-12,integrated,Oracle,US,4,,,
,1872,Downgrade subtyping/cast failures from errors to warnings,mcimadamore,2026-01-08,2026-01-09,integrated,Oracle,GB,1,,,
8372259,1873,"8372259: [lworld] Merge of 8327963 produces assertion  escape.cpp ""new projection should have been allocated""",merykitty,2026-01-09,2026-01-13,integrated,Independent,,4,,,
8374882,1874,8374882: [lworld] Update hierarchies in oopsHierarchy.hpp,jsikstro,2026-01-09,2026-01-13,integrated,Oracle,SE,4,,,
8374887,1875,8374887: [lworld] Cleanup around vgetfield/vputfield for x86,jsikstro,2026-01-09,2026-01-12,integrated,Oracle,SE,3,,,
,1876,Add checks to reject creation of non-empty null-restricted arrays w/o initializer,mcimadamore,2026-01-09,2026-01-09,integrated,Oracle,GB,0,,,
,1877,Add alternate desugaring strategy for null-restricted arrays,mcimadamore,2026-01-09,2026-01-09,integrated,Oracle,GB,0,,,
,1878,Drop RuntimeType,mcimadamore,2026-01-09,2026-01-09,integrated,Oracle,GB,0,,,
,1879,Updated ArrayCreation factories and bootstraps,dansmithcode,2026-01-09,2026-01-09,integrated,,,0,,,
8374913,1880,8374913: [lworld] UnProblemList three tests due to JDK-8372341,dcubed-ojdk,2026-01-09,2026-01-10,integrated,Oracle,US,1,,,
,1881,generate null checks for intersections for which at least one component is null restricted,vicente-romero-oracle,2026-01-09,2026-01-12,integrated,Oracle,US,3,,,
8374947,1882,8374947: [lworld] ProblemList serviceability/sa/ClhsdbTestAllocationMerge.java in Xcomp mode,dcubed-ojdk,2026-01-10,2026-01-12,integrated,Oracle,US,2,,,
,1883,fixing bugs in NullChecksWriter,vicente-romero-oracle,2026-01-11,2026-01-12,integrated,Oracle,US,1,,,
8372723,1885,8372723: [lworld] Un-problem list TestVerifyGraphEdges.java,marc-chevalier,2026-01-12,2026-01-13,integrated,Oracle,CH,1,,,
,1886,Initial push for type classes support,mcimadamore,2026-01-12,2026-01-13,integrated,Oracle,GB,1,,,
,1887,Fix nullability signature attr tests,vicente-romero-oracle,2026-01-12,2026-01-13,integrated,Oracle,US,1,,,
,1888,Merge lworld,vicente-romero-oracle,2026-01-12,2026-01-12,integrated|clean,Oracle,US,0,,,
8375064,1889,8375064: [lworld] ProblemList vmTestbase/nsk/jdb/exclude/exclude001/exclude001.java on windows-x64,dcubed-ojdk,2026-01-12,2026-01-13,integrated,Oracle,US,1,,,
8356104,1890,8356104: Add bfloat16 implementation for testing purposes,jddarcy,2026-01-12,2026-01-13,integrated,Oracle,US,1,,,
8375087,1891,8375087: [lworld] ProblemList java/util/Collection/MOAT.java,dcubed-ojdk,2026-01-13,2026-01-13,integrated,Oracle,US,0,,,
8373982,1892,8373982: [lworld] Verification code in InlineTypeNode::has_phi_inputs does not check all field values,marc-chevalier,2026-01-13,2026-01-14,integrated,Oracle,CH,1,,,
8374116,1893,8374116: [lworld] TestIntrinsics::test82 fails post JDK-8372634 ,marc-chevalier,2026-01-13,2026-01-14,integrated,Oracle,CH,1,,,
,1894,Attribution not setting strict array creation flag,mcimadamore,2026-01-13,2026-01-13,integrated,Oracle,GB,0,,,
8375139,1895,"8375139: [lworld] Disable jcheck in ""type-classes"" branch",MrSimms,2026-01-13,2026-01-13,integrated,Oracle,,0,,,
,1897,Tweak error when a null-restricted field is missing an initializer,mcimadamore,2026-01-13,2026-01-13,integrated,Oracle,GB,0,,,
,1898,Add NULL_CHECKED flag to array creation calls,mcimadamore,2026-01-13,2026-01-13,integrated,Oracle,GB,0,,,
8373916,1899,8373916: [lworld] TypeName.this.FieldName should be restricted in early construction context,vicente-romero-oracle,2026-01-13,2026-02-04,integrated,Oracle,US,22,,,
8375223,1900,8375223: Add proper toString output to bfloat16 implementation,jddarcy,2026-01-13,2026-01-14,integrated,Oracle,US,1,,,
,1901,Merge lworld,vicente-romero-oracle,2026-01-14,2026-01-14,integrated|clean,Oracle,US,0,,,
,1902,Improving pattern handling for non-null types,lahodaj,2026-01-14,2026-01-14,integrated,Oracle,CZ,0,,,
8374729,1903,8374729: [lworld] Enabling CDS crash with UseAltSubstitutabilityMethod,matias9927,2026-01-14,2026-01-21,integrated,Oracle,US,7,,,
8365989,1904,8365989: [lworld] Un-ProblemList MemoryAccessProviderTest.java and TestHotSpotResolvedJavaField.java,TobiHartmann,2026-01-14,2026-01-15,integrated,Oracle,DE,1,,,
8375328,1905,8375328: [lworld] JNI IsSameObject function doesn't use the alternate substitutability method,fparain,2026-01-14,2026-01-20,integrated,Oracle,,6,,,
8375337,1906,8375337: [lworld] ProblemList misc svc tests that fail due to JDK-8375332,dcubed-ojdk,2026-01-14,2026-01-14,integrated,Oracle,US,0,,,
8375320,1907,8375320: [lworld] Revert System.identityHashcode for value objects to non AltSubstitutability version,RogerRiggs,2026-01-14,2026-01-16,integrated,Oracle,US,2,,,
8375353,1908,8375353: [lworld] compiler/valhalla/inlinetypes/TestOnStackReplacement.java#id3 times out,dcubed-ojdk,2026-01-14,2026-01-15,integrated,Oracle,US,1,,,
8375196,1909,8375196: [lworld] TestArrays triggers assert in LRG::set_num_regs,merykitty,2026-01-14,2026-01-16,integrated,Independent,,2,,,
,1910,add use site null checks,vicente-romero-oracle,2026-01-15,2026-01-16,integrated,Oracle,US,1,,,
8375366,1911,8375366: [lworld] AcmpTest.java fails with OutOfMemoryError in stress-valhalla-StressG1,TobiHartmann,2026-01-15,2026-01-15,integrated,Oracle,DE,0,,,
8375374,1912,8375374: [lworld] Remove some traces of <vnew>,kstefanj,2026-01-15,2026-01-16,integrated,Oracle,SE,1,,,
,1913,Disable null-restricted varargs,mcimadamore,2026-01-15,2026-01-15,integrated,Oracle,GB,0,,,
8375434,1914,8375434: [lworld] Add comment for null-check in InlineKlass::read_payload_from_addr,jsikstro,2026-01-15,2026-01-19,integrated,Oracle,SE,4,,,
8338533,1915,8338533: Prototype unsigned int as a library type,jddarcy,2026-01-15,2026-01-15,integrated,Oracle,US,0,,,
,1916,Fixing null restricted types for fields/methods in compact source files.,lahodaj,2026-01-15,2026-01-16,integrated,Oracle,CZ,1,,,
8338529,1917,8338529: Initial iteration of numerics modeling interfaces,jddarcy,2026-01-16,2026-01-21,integrated,Oracle,US,5,,,
,1918,add the NullRestricted annotation to null restricted fields of value classes,vicente-romero-oracle,2026-01-16,2026-01-16,integrated,Oracle,US,0,,,
8375499,1919,8375499: [lworld] IR framework tests fail with UseAltSubstitutabilityMethod,TobiHartmann,2026-01-16,2026-01-16,integrated,Oracle,DE,0,,,
8375526,1920,8375526: [lworld] Missing newline in fieldDescriptor::print_on_for,TobiHartmann,2026-01-16,2026-01-16,integrated,Oracle,DE,0,,,
,1921,Fix RichDiagnosticFormatter not to strip metadata when computing where clauses,mcimadamore,2026-01-16,2026-02-10,integrated,Oracle,GB,25,,,
8374006,1922,8374006: [lworld] Improve field accessor methods in InlineTypeNode,marc-chevalier,2026-01-16,2026-01-22,integrated,Oracle,CH,6,,,
8375441,1923,8375441: [lworld] C2: assert(is_instance()) failed: bad cast,marc-chevalier,2026-01-16,2026-02-16,integrated,Oracle,CH,31,,,
8375319,1924,8375319: [lworld] System.identityHashCode wrong for Wrapper classes with -XX:+UseAltSubstitutabilityMethod,RogerRiggs,2026-01-16,2026-01-16,integrated,Oracle,US,0,,,
,1925,Support for null-restricted types in JShell,lahodaj,2026-01-16,2026-01-16,integrated,Oracle,CZ,0,,,
,1926,add use site null checks for fields,vicente-romero-oracle,2026-01-16,2026-01-20,integrated,Oracle,US,4,,,
,1927,"Minor cleanup, preview and since",liach,2026-01-16,2026-01-20,integrated,Oracle,US,4,,,
,1928,Merge jdk,MrSimms,2026-01-17,2026-01-17,integrated,Oracle,,0,,,
8375602,1929,8375602: [lworld] Test verifiers should verify the equivalence of the objects if possible,merykitty,2026-01-19,2026-01-20,integrated,Independent,,1,,,
,1930,Merge jdk,MrSimms,2026-01-19,2026-01-22,integrated|clean,Oracle,,3,,,
8375548,1931,8375548: [lworld] C2: Support value class arrays with compiler replay,chhagedorn,2026-01-19,2026-01-26,integrated,Oracle,SE,7,,,
,1933,Classfile signature bang support,liach,2026-01-19,2026-01-21,integrated,Oracle,US,2,,,
8374122,1934,"8374122: [lworld] compiler/c2/cmove/TestScalarConditionalMoveCmpObj.java fails with ir mismatches when preview enabled, post jdk-27+3",marc-chevalier,2026-01-20,2026-01-22,integrated,Oracle,CH,2,,,
8372824,1935,"8372824: [lworld] C2 hits ""Unexpected argument type"" assertion with --enable-preview",merykitty,2026-01-20,2026-01-22,integrated,Independent,,2,,,
8375719,1936,8375719: [lworld] Move reads of flat fields entirely to the runtime,jsikstro,2026-01-20,2026-01-22,integrated,Oracle,SE,2,,,
,1937,[type-classes] 8335451: Prototype support for an exact integer arithmetic type,jddarcy,2026-01-20,2026-01-29,integrated,Oracle,US,9,,,
8375740,1938,"8375740: [lworld] javap prints ""value class"" while class flags indicate ACC_IDENTITY",liach,2026-01-20,2026-01-21,integrated,Oracle,US,1,,,
,1939,add different flavors to the useSiteNullChecks compiler option,vicente-romero-oracle,2026-01-21,2026-01-21,integrated,Oracle,US,0,,,
,1942,"[type-classes] 8376040: Add prototype ""textbook complex"" class",jddarcy,2026-01-22,2026-01-27,integrated,Oracle,US,5,,,
8376103,1943,8376103: [lworld] Basic Zero support,shipilev,2026-01-22,2026-02-05,integrated,Amazon,US,14,,,
8374911,1944,8374911: [lworld] C2 fails assert(adr_type != nullptr) failed: source must have adr_type,dafedafe,2026-01-22,2026-01-26,integrated,Oracle,,4,,,
8376105,1945,"8376105: [lworld] Handle ""lworld"" branch GHA dry-runs",shipilev,2026-01-22,2026-01-26,integrated,Amazon,US,4,,,
8376128,1946,8376128: [lworld] ProblemList valhalla/valuetypes/SubstitutabilityTest.java with AOTCache again,dcubed-ojdk,2026-01-22,2026-01-22,integrated,Oracle,US,0,,,
,1947,Remove redundant null checks,vicente-romero-oracle,2026-01-22,2026-02-03,integrated,Oracle,US,12,,,
,1948,[type-classes] Initial work to enable type-classes mediated operator support,mcimadamore,2026-01-22,2026-01-23,integrated,Oracle,GB,1,,,
8376088,1949,8376088: [lworld] value class creation in CompileJavaModules.gmk leaves unnecessary files,david-beaumont,2026-01-22,2026-01-26,integrated,Oracle,CH,4,,,
8376042,1950,8376042: [lworld] Revert changes to --patch-module handling,matias9927,2026-01-22,2026-01-26,integrated,Oracle,US,4,,,
8376045,1951,8376045: [lworld] Treat @NullRestricted fields as ACC_STRICT_INIT on load,liach,2026-01-22,2026-01-29,integrated,Oracle,US,7,,,
8376033,1952,8376033: [lworld] Remove auto early construction from strict fields,liach,2026-01-22,2026-01-27,integrated,Oracle,US,5,,,
8376145,1953,8376145: [lworld] Enable SubstitutabilityTest.java with AOTJDK,matias9927,2026-01-22,2026-01-23,integrated,Oracle,US,1,,,
8376171,1954,8376171: [lworld] Enable storing the hash code in the mark word of value objects,TobiHartmann,2026-01-23,2026-01-28,integrated,Oracle,DE,5,,,
,1958,[type-classes] 8376250: Upgrade Bfloat16 to use operators ,jddarcy,2026-01-24,2026-01-27,integrated,Oracle,US,3,,,
8376046,1959,8376046: [lworld] Adjust @NullRestricted tests to remove @Strict,liach,2026-01-24,2026-01-30,integrated,Oracle,US,6,,,
8351362,1960,8351362: [lworld] Post-process @StrictInit annotation for testing,liach,2026-01-25,2026-02-02,integrated,Oracle,US,8,,,
8376047,1961,8376047: [lworld] Remove javac special treatment of @Strict,liach,2026-01-25,2026-02-02,integrated,Oracle,US,8,,,
,1963,Merge lworld,vicente-romero-oracle,2026-01-25,2026-01-25,integrated,Oracle,US,0,,,
,1964,Merge lworld,vicente-romero-oracle,2026-01-26,2026-01-26,integrated,Oracle,US,0,,,
8376221,1966,8376221: [lworld] Do not store array of InlineLayoutInfo for all InstanceKlasses,jsikstro,2026-01-26,2026-02-03,integrated,Oracle,SE,8,,,
8376292,1967,8376292: [lworld] compiler/ciReplay/TestValueClassArrays.java should not run with additional VM flags,chhagedorn,2026-01-26,2026-01-26,integrated,Oracle,SE,0,,,
,1968,[type-classes]: Lowered code for operator for type class operators is missing a cast,mcimadamore,2026-01-26,2026-01-26,integrated,Oracle,GB,0,,,
8376122,1969,8376122: [lworld] Cleanup of SA use of aconst_init and withfield,Arraying,2026-01-26,2026-01-28,integrated,,,2,,,
8376135,1970,8376135: [lworld] Add JIT support for NULLABLE_NON_ATOMIC_FLAT layout,merykitty,2026-01-26,2026-02-02,integrated,Independent,,7,,,
,1972,fixing bug in null checks generation,vicente-romero-oracle,2026-01-26,2026-01-29,integrated,Oracle,US,3,,,
8359147,1973,8359147: [lworld] Print early_larval_frame in VerifyError reporting,matias9927,2026-01-26,2026-01-26,integrated,Oracle,US,0,,,
,1974,Removing commented tests,vicente-romero-oracle,2026-01-26,2026-01-26,integrated,Oracle,US,0,,,
8376411,1975,8376411: [lworld] [BACKOUT] JDK-8376088 [lworld] value class creation in CompileJavaModules.gmk leaves unnecessary files,dcubed-ojdk,2026-01-26,2026-01-26,integrated,Oracle,US,0,,,
8375074,1977,8375074: [lworld] vmTestbase/nsk/jdi/ModificationWatchpointEvent/valueToBe/valuetobe001/TestDescription.java fails with --enable-preview,alexmenkov,2026-01-27,2026-01-27,integrated,Oracle,RU,0,,,
8376427,1978,8376427: [lworld] Mark Strict Fields APIs as part of Strict Fields JEP,liach,2026-01-27,2026-01-27,integrated,Oracle,US,0,,,
8375574,1979,8375574: [lworld] tools/sincechecker/modules/java.base/JavaBaseCheckSince.java fails with CURRENT_PREVIEW_FEATURES,liach,2026-01-27,2026-01-27,integrated,Oracle,US,0,,,
8376430,1980,8376430: [lworld] Remove Modifier.IDENTITY,liach,2026-01-27,2026-01-28,integrated,Oracle,US,1,,,
,1981,[type-classes] Fix issue with type class op resolution inside speculative attribution,mcimadamore,2026-01-27,2026-01-27,integrated,Oracle,GB,0,,,
8374786,1982,8374786: [lworld] C2: Missing asserts in parse3.cpp after merging JDK-8341411,chhagedorn,2026-01-27,2026-01-28,integrated,Oracle,SE,1,,,
8374959,1983,8374959: [lworld] runtime/cds/appcds/cacheObject/ArchivedIntegerCacheTest.java fails with --enable-preview,matias9927,2026-01-27,2026-01-28,integrated,Oracle,US,1,,,
8372599,1984,8372599: [lworld] runtime/cds/serviceability/ReplaceCriticalClassesForSubgraphs.java fails with --enable-preview,matias9927,2026-01-27,2026-01-28,integrated,Oracle,US,1,,,
8376528,1985,8376528: [lworld] value class creation in CompileJavaModules.gmk leaves unnecessary files,david-beaumont,2026-01-27,2026-01-30,integrated,Oracle,CH,3,,,
8376358,1986,8376358: [lworld] runtime/valhalla/inlinetypes/classloading/ConcurrentClassLoadingTest.java fails assert(oopDesc::is_oop(obj)) failed: not an oop,matias9927,2026-01-27,2026-02-02,integrated,Oracle,US,6,,,
8376512,1987,8376512: [lworld] Value objects should consistently use System.identityHashCode,RogerRiggs,2026-01-27,2026-01-28,integrated,Oracle,US,1,,,
8375777,1988,8375777: [lworld] jdk/javadoc/doccheck/checks/jdkCheckLinks.java failed with missing ids,liach,2026-01-27,2026-01-28,integrated,Oracle,US,1,,,
8374115,1989,8374115: [lworld] test_classPrinter.cpp fails with Valhalla,caspernorrbin,2026-01-28,2026-01-30,integrated,Oracle,SE,2,,,
,1990,javac should not place initializers of null restricted fields before the super invocation,vicente-romero-oracle,2026-01-29,2026-01-31,integrated,Oracle,US,2,,,
,1991,[type-classes] 8375482: Basic tests for UnsignedInt,jddarcy,2026-01-29,2026-01-29,integrated,Oracle,US,0,,,
8376652,1992,8376652: [lworld] Explicit and consistent names for nonstatic fields in FieldLayout,jsikstro,2026-01-29,2026-02-04,integrated,Oracle,SE,6,,,
8374025,1995,8374025: [lworld] valhalla/valuetypes/SubstitutabilityTest.java fails due to argument clashes,Arraying,2026-01-29,2026-01-30,integrated,,,1,,,
,1996,Merge lworld,vicente-romero-oracle,2026-01-29,2026-01-29,integrated,Oracle,US,0,,,
8376532,1997,8376532: [lworld] Size of BUFFERED layout is sometimes smaller than size of NULLABLE_NON_ATOMIC_FLAT layout,fparain,2026-01-29,2026-01-30,integrated,Oracle,,1,,,
,1998,Merge lworld,vicente-romero-oracle,2026-01-29,2026-01-29,integrated,Oracle,US,0,,,
8373692,1999,8373692: [lworld] compiler/valhalla/inlinetypes/TestTrivialMethods.java fails with methods not getting C2 compiled,chhagedorn,2026-01-30,2026-01-30,integrated,Oracle,SE,0,,,
8372745,2000,8372745: [lworld] Fatal error in native method when running java/foreign/sharedclosejvmti/TestSharedCloseJvmti.java with --enable-preview,Arraying,2026-01-30,2026-02-02,integrated,,,3,,,
8376813,2001,8376813: [lworld] Add print for dummy field reused as null-marker,jsikstro,2026-01-30,2026-02-04,integrated,Oracle,SE,5,,,
8376818,2002,8376818: [lworld] ProblemList compiler/valhalla/inlinetypes/TestTrivialMethods.java,dcubed-ojdk,2026-01-30,2026-01-30,integrated|auto,Oracle,US,0,,,
8376825,2003,8376825: [lworld] Remove duplicate asmtools from test/lib,dansmithcode,2026-01-30,2026-01-30,integrated,,,0,,,
,2004,[type-classes] JDK-8376823: Add prototype polynomial class,jddarcy,2026-01-30,2026-02-03,integrated,Oracle,US,4,,,
8376827,2005,8376827: [lworld] fix typo in ProblemListing for JDK-8376815,dcubed-ojdk,2026-01-30,2026-01-30,integrated,Oracle,US,0,,,
8376815,2006,8376815: [lworld] compiler/valhalla/inlinetypes/TestTrivialMethods.java still fails after JDK-8373692,merykitty,2026-01-30,2026-01-31,integrated,Independent,,1,,,
8376752,2007,8376752: [lworld] clarify/organize Valhalla ProblemLists,dcubed-ojdk,2026-01-30,2026-01-31,integrated,Oracle,US,1,,,
8376843,2008,8376843: [lworld] add more regression tests for local variable proxies,vicente-romero-oracle,2026-02-01,2026-02-02,integrated,Oracle,US,1,,,
8376883,2009,8376883: [lworld] Only enable compiler/valhalla/inlinetypes/TestTrivialMethods.java for aarch64 and x86,RealFYang,2026-02-02,2026-02-03,integrated,Huawei,CN,1,,,
8376890,2010,8376890: [lworld] Compiler replay crashes when class cannot be loaded after JDK-8375548,chhagedorn,2026-02-02,2026-02-02,integrated,Oracle,SE,0,,,
8375086,2011,8375086: [lworld] Implicit exception handling in inline-cache check is broken,TobiHartmann,2026-02-02,2026-02-03,integrated,Oracle,DE,1,,,
8372954,2012,8372954: [lworld] Remove old implementation of the substitutability test method,Arraying,2026-02-02,2026-02-03,integrated,,,1,,,
8376059,2013,8376059: [lworld] Fix the issues in code generation of StoreLSpecialNode,merykitty,2026-02-02,2026-02-03,integrated,Independent,,1,,,
8375547,2014,"8375547: [lworld] Dependency verification fails with assert ""Should have been marked for deoptimization""",TobiHartmann,2026-02-02,2026-02-03,integrated,Oracle,DE,1,,,
