bug_id,pr_number,title,author,created,closed,labels,org,country,review_days,reviewers
8343882,63,8343882: BasicAnnoTests doesn't handle multiple annotations at the same position,sendaoYan,2025-02-07,2025-02-11,integrated|backport|clean,Alibaba,CN,4,
8344316,64,8344316: security/auth/callback/TextCallbackHandler/Password.java make runnable with JTReg and add the UI,Shivangi-aa,2025-02-10,2025-02-10,integrated|backport|clean,,,0,
8347718,65,8347718: Unexpected NullPointerException in C2 compiled code due to ReduceAllocationMerges,TobiHartmann,2025-02-10,2025-02-17,integrated|backport|clean,Oracle,DE,7,
8347018,66,8347018: C2: Insertion of Assertion Predicates ignores the effects of PhaseIdealLoop::clone_up_backedge_goo(),chhagedorn,2025-02-10,2025-02-13,integrated|backport|clean,Oracle,SE,3,vnkozlov
8347564,67,8347564: ZGC: Crash in DependencyContext::clean_unloading_dependents,xmas92,2025-02-10,2025-02-18,integrated|backport|clean,Oracle,SE,8,
8345676,68,8345676: [ubsan] ProcessImpl_md.c:561:40: runtime error: applying zero offset to null pointer on macOS aarch64,MBaesken,2025-02-11,2025-02-17,integrated|backport|clean,SAP,DE,6,
8349058,69,8349058: 'internal proprietary API' warnings make javac warnings unusable,cushon,2025-02-11,2025-02-13,integrated|backport|clean,Google,US,2,
8343978,70,8343978: Update the default value of CodeEntryAlignment for Ampere-1A and 1B,limingliu-ampere,2025-02-12,2025-02-13,integrated|backport|clean,,,1,
8347268,71,8347268: [ubsan] logOutput.cpp:357:21: runtime error: applying non-zero offset 1 to null pointer,MBaesken,2025-02-12,2025-02-13,integrated|backport|clean,SAP,DE,1,
8338303,72,8338303: Linux ppc64le with toolchain clang - detection failure in early JVM startup,MBaesken,2025-02-12,2025-02-13,integrated|backport|clean,SAP,DE,1,
8344925,73,8344925: translet-name ignored when package-name is also set,galderz,2025-02-13,2025-02-18,integrated|backport|clean,,,5,
8322983,74,8322983: Virtual Threads: exclude 2 tests,sendaoYan,2025-02-13,2025-02-14,integrated|backport|clean,Alibaba,CN,1,
8346880,75,"8346880: [aix] java/lang/ProcessHandle/InfoTest.java still fails: ""reported cputime less than expected""",MBaesken,2025-02-13,2025-02-14,integrated|backport|clean,SAP,DE,1,
8348600,76,8348600: Update PipeWire to 1.3.81,azvegint,2025-02-13,2025-02-14,integrated|backport|clean,Oracle,RU,1,
8349787,77,8349787: java/lang/Thread/virtual/ThreadPollOnYield.java#default passes unexpectedly without libVThreadPinner.so,sendaoYan,2025-02-14,2025-02-21,integrated|backport|clean,Alibaba,CN,7,
8348675,78,8348675: TrayIcon tests fail in Ubuntu 24.10 Wayland,azvegint,2025-02-14,2025-02-17,integrated|backport|clean,Oracle,RU,3,
8349751,79,8349751: AIX build failure after upgrade pipewire to 1.3.81,TheRealMDoerr,2025-02-14,2025-02-18,integrated|backport|clean,SAP,DE,4,
8349150,80,8349150: Support precompiled headers on AIX,MBaesken,2025-02-19,2025-02-25,integrated|backport|clean,SAP,DE,6,
,81,Merge jdk:jdk24,coffeys,2025-02-19,2025-02-19,integrated|clean,Oracle,,0,
8347377,82,8347377: Add validation checks for ICC_Profile header fields,honkar-jdk,2025-02-19,2025-02-24,integrated|backport|clean,Oracle,IN,5,
8349943,83,8349943: [JMH] Use jvmArgs consistently,sendaoYan,2025-02-20,2025-02-26,integrated|backport|clean,Alibaba,CN,6,
8348102,84,8348102: java/net/httpclient/HttpClientSNITest.java fails intermittently,kieran-farrell,2025-02-20,2025-02-26,integrated|backport|clean,,,6,
